Month;Location;MinTemp;MaxTemp;Rainfall;WindGustSpeed;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
9;Albury;7.1;15.2;2.8;37;17;22;79;57;1012.9;1012.4;5;9.7;13.8;Yes;Yes
9;Albury;5.3;17.9;1.8;31;7;19;78;49;1014.6;1007.4;-1;13.1;17.2;Yes;Yes
9;Albury;11.1;14.8;20.6;56;9;24;89;59;993.7;993.1;8;11.8;13.9;Yes;Yes
9;Albury;8.4;13.7;16.2;48;2;31;98;84;992.9;995.7;8;9.8;11.9;Yes;Yes
10;Albury;9.2;14.9;9;46;17;20;98;78;1006.2;1007.7;8;11;13.5;Yes;No
10;Albury;5.9;21.7;0.8;46;9;26;86;48;1012.3;1005.9;-1;11.8;21.2;No;Yes
10;Albury;10.8;15.1;12.4;59;24;35;76;59;1000.3;1000.5;3;11.8;13.9;Yes;Yes
10;Albury;8.3;15;8.6;67;20;33;90;86;1006.9;1002.4;8;9.2;12.9;Yes;Yes
10;Albury;3.5;15.7;7.8;39;6;22;78;64;1018.3;1017.6;6;8.6;14.2;Yes;No
10;Albury;7;21.6;0;30;6;15;72;55;1021.4;1020.3;3;13.6;20.3;No;No
10;Albury;9;23.8;0;30;6;15;86;49;1019.6;1016.4;5;15.4;23;No;No
10;Albury;11.8;22.1;0;28;13;7;83;57;1016.6;1016.8;5;14.5;20.3;No;No
10;Albury;8.3;20.9;0;44;7;24;76;59;1019.1;1012;-1;11.5;18.7;No;Yes
10;Albury;9.6;14.8;6.6;43;9;20;89;75;1012.2;1010.6;-1;9.9;14;Yes;No
10;Albury;5.7;14.8;0.6;39;15;22;81;49;1017.3;1016.9;3;7.6;13.7;No;No
10;Albury;5.3;16.7;0.2;43;6;26;75;59;1017.9;1016.5;8;11.6;14.9;No;No
10;Albury;6.9;18.5;0.2;33;17;9;57;40;1023.1;1022.3;-1;11;16.9;No;No
10;Albury;4.2;20.7;0;39;9;9;77;50;1026;1022.7;1;11;19;No;No
10;Albury;5.7;22.4;0;35;9;17;82;42;1022.4;1017.3;2;12.7;21.3;No;No
10;Albury;11.8;24.9;0;63;22;22;53;49;1008.7;1003.3;-1;19.1;23.9;No;Yes
10;Albury;9.7;17.6;9.6;39;19;22;85;49;1008.7;1009.9;3;10.8;17;Yes;No
10;Albury;10.1;16.4;0.8;46;13;22;82;76;1012.8;1011.6;8;11.3;14.7;No;Yes
10;Albury;4.7;16.2;2.6;37;13;17;73;48;1020.6;1020.6;2;10;15.9;Yes;No
10;Albury;3.6;19.4;0.2;28;9;11;78;40;1023.4;1019.7;-1;10.1;18.9;No;No
10;Albury;7.4;23.7;0;46;9;15;75;48;1015.8;1010.9;-1;13.3;22.9;No;No
10;Albury;6.4;16.2;1;57;19;31;73;47;1014.2;1014.5;-1;9.5;16;No;No
10;Albury;3.3;17.6;0;33;6;11;67;48;1022.7;1020.1;6;10.8;16.1;No;No
10;Albury;3.6;19;0;28;11;13;67;44;1021.3;1018.1;-1;10.8;18.2;No;No
10;Albury;5.3;22.9;0;30;7;15;82;40;1018.6;1015.3;1;13;21.7;No;No
10;Albury;12.7;24.6;0;37;15;13;52;42;1013;1011;4;18.6;23.3;No;No
10;Albury;8.2;22.2;0;28;2;7;72;51;1016.3;1014.8;8;13;20.1;No;No
10;Albury;7.5;23.3;0;24;11;11;65;48;1018.7;1015.9;4;14.4;21.9;No;No
10;Albury;9.3;25.7;0;22;6;13;72;42;1018.8;1014.1;-1;15.8;24.5;No;No
10;Albury;14.7;24.3;0;69;28;20;64;68;1005.9;1003.5;8;21.9;20.6;No;No
10;Albury;5.1;17;1;52;15;17;67;41;1015.9;1014.7;4;9;14.8;No;No
11;Albury;7.1;18.6;0;33;7;17;63;43;1014.3;1011.6;5;11.7;17.1;No;No
11;Albury;7.6;19.7;0;37;13;20;72;47;1016.1;1016.3;1;13.2;18.2;No;No
11;Albury;6.9;23;0;39;9;15;71;42;1019.4;1017.2;-1;15;21.7;No;No
11;Albury;7.6;28.2;0;52;6;28;70;27;1015.6;1009.2;1;15.5;27.3;No;No
11;Albury;9.6;18.4;0;61;30;31;57;40;1010.4;1011.6;5;12.1;16.2;No;No
11;Albury;7.9;20.9;0;39;20;17;66;43;1012.4;1010.9;1;12.8;19.8;No;No
11;Albury;8.8;29.4;0;50;4;31;70;22;1010.3;1003.7;3;15.8;28.2;No;No
11;Albury;11.6;24.9;0;37;6;22;64;43;1006.9;1008;3;18.1;24.2;No;No
11;Albury;9.7;25.9;0;31;9;15;73;31;1011.5;1007.3;-1;17.8;25.3;No;No
11;Albury;9.9;24.4;0;48;2;26;67;36;1009.8;1008.6;1;17.6;23.5;No;No
11;Albury;7.7;26.9;0;24;9;6;67;35;1011.9;1007.7;-1;16;26.5;No;Yes
11;Albury;14.1;27.1;8;54;0;26;87;38;1001.3;998.1;1;17.4;26.6;Yes;Yes
11;Albury;11.7;16;1.8;56;19;22;87;88;999.4;997.5;6;13;12.3;Yes;Yes
11;Albury;11.3;20.9;18.8;46;22;20;80;60;1005.9;1007.7;-1;13.7;19.1;Yes;No
11;Albury;6.9;22.9;0.8;33;9;15;61;45;1017.3;1015.7;-1;13.7;21.5;No;No
11;Albury;8.9;26.3;0;19;4;9;74;22;1021.1;1019.6;-1;16.8;25;No;No
11;Albury;11;29.3;0;35;11;13;73;34;1022;1018.2;1;18.7;27.9;No;No
11;Albury;14;29.9;0;22;7;13;66;45;1016.1;1013;-1;21.7;29.1;No;No
11;Albury;14.8;31.5;0;35;7;17;74;26;1016.5;1015;-1;20.2;30.6;No;No
11;Albury;14.6;32;0;72;7;15;59;39;1017.9;1014.9;-1;22.5;29.8;No;No
11;Albury;19.2;36.2;0.8;54;11;20;66;22;1015.6;1010.6;-1;23.6;35.3;No;No
11;Albury;21.6;26.6;0;37;11;11;51;45;1013.5;1013.1;-1;23.9;25.8;No;Yes
11;Albury;14.3;21.6;19.2;50;9;28;98;44;1011.8;1010.3;7;14.5;20.2;Yes;No
11;Albury;5.9;21.6;0.2;39;9;22;62;38;1016.8;1014;1;12.7;20.4;No;No
11;Albury;8.2;22;0;41;15;19;55;41;1015.5;1015.1;-1;14.7;21.1;No;No
11;Albury;7.3;24.5;0;35;9;20;63;39;1018.1;1015.7;-1;14.7;23.6;No;No
11;Albury;9.3;28.1;0;22;7;19;67;34;1016.7;1014.1;-1;18;26.7;No;No
11;Albury;11.4;29.2;0;33;9;15;56;28;1014.1;1010.5;1;20.6;28.2;No;No
11;Albury;10.8;29.4;0;33;6;13;62;21;1011.8;1009.5;-1;18.5;27.9;No;No
11;Albury;12.9;32.2;0;43;9;22;56;14;1007.9;1004.4;-1;22;31;No;No
12;Albury;13.7;30.2;0;35;4;15;58;32;1008;1005.2;-1;20.5;28.5;No;No
12;Albury;12.8;30.8;0;39;4;24;61;22;1009.3;1009.4;-1;20.5;29.9;No;No
12;Albury;13.8;31.2;0;37;7;20;58;19;1013.8;1012;-1;21.2;29.8;No;No
12;Albury;12.8;32.8;0;33;11;11;46;33;1013.1;1008.7;1;21.6;31.8;No;No
12;Albury;19.3;32.8;0;44;6;28;62;40;1008.5;1007.4;5;25.2;30.9;No;No
12;Albury;19.8;26.1;0;31;9;20;72;35;1011.7;1010.8;1;22.1;24;No;No
12;Albury;10;29.6;0;43;7;11;62;23;1014.6;1011.8;-1;19.5;27.8;No;No
12;Albury;11.5;29.7;0;63;6;39;51;86;1003.3;1000.5;8;21.7;16.4;No;No
12;Albury;9.9;21;1;46;28;28;54;37;1012.6;1014.9;-1;14;19.4;No;No
12;Albury;7.5;26.9;0;30;6;13;56;32;1021.6;1018.6;-1;15.9;25.2;No;No
12;Albury;10.7;29.8;0;31;9;15;57;27;1021.2;1018.3;-1;19.2;27.8;No;No
12;Albury;11.7;33;0;31;7;15;57;24;1020.7;1016.4;-1;20.6;31;No;No
12;Albury;13.4;37.2;0;52;9;30;51;11;1014;1008.2;-1;21.7;35.9;No;No
12;Albury;20.4;26.9;0.4;35;6;20;65;40;1008.2;1010.2;-1;23.1;24.1;No;No
12;Albury;13.8;29.8;0;33;17;11;51;28;1013.8;1011.3;-1;19;28.1;No;Yes
12;Albury;16;22.7;5.2;22;7;11;93;66;1010.7;1007.8;8;17.3;21.6;Yes;No
12;Albury;17.3;28.5;0;56;6;31;72;20;1007.2;1007.1;-1;21.9;28;No;No
12;Albury;9;26.3;0;35;15;13;40;22;1019.1;1016.7;-1;15.3;24;No;No
12;Albury;10.3;29.5;0;37;11;13;52;27;1018.5;1012.5;-1;19.6;27.5;No;No
12;Albury;13.1;29.6;0;39;6;7;67;50;1006.6;1006.5;-1;17.8;25.7;No;Yes
12;Albury;9.7;28.3;1.2;44;6;20;47;28;1013.3;1012.7;-1;19.5;26.8;Yes;No
12;Albury;14.1;31.4;0;22;13;11;47;29;1016.9;1013.3;-1;21.3;30;No;No
12;Albury;15.4;35.3;0;33;19;11;49;28;1015.9;1010.9;1;24.5;32;No;No
12;Albury;17.5;34;0;48;20;11;49;69;1013.6;1011.7;4;27.8;23.5;No;Yes
12;Albury;15.9;35.6;1.6;33;7;17;58;25;1015.3;1011.8;-1;23.8;34.4;Yes;No
12;Albury;17.6;36.5;0;48;11;19;45;26;1012;1008.3;1;28;34;No;Yes
12;Albury;20.9;31.5;2;37;17;22;88;55;1012.6;1009.6;-1;21.9;28.3;Yes;No
12;Albury;21.9;35.6;0;50;20;28;50;26;1008.2;1004.9;-1;28.1;34.4;No;Yes
12;Albury;22;27.7;3.8;28;6;15;93;66;1007.4;1005.5;-1;22.9;26.7;Yes;Yes
12;Albury;22.8;32.1;3.2;65;20;28;85;62;1002.5;999.2;-1;24.3;30.6;Yes;Yes
12;Albury;15.9;33.1;4.4;35;6;15;54;25;1004.9;1003.4;-1;22.6;30.9;Yes;No
1;BadgerysCreek;14.3;31.1;0;33;9;11;67;36;1016.4;1011.9;-1;21.5;30.1;No;No
1;BadgerysCreek;14.8;28.8;0;31;4;19;73;48;1013.2;1011.3;-1;20.8;26.5;No;No
1;BadgerysCreek;16.3;24.6;0;37;9;17;69;62;1015.3;1014.6;-1;22;23.1;No;No
1;BadgerysCreek;17.8;22.1;0;35;7;20;89;92;1016.9;1015.9;-1;19.6;19.3;No;No
1;BadgerysCreek;16.5;19.3;0;31;7;15;100;100;1017.2;1015;-1;17.6;18.4;No;No
1;BadgerysCreek;16.5;21.2;0;30;9;13;100;100;1013;1011.9;-1;16.8;18.2;No;No
1;BadgerysCreek;18;28.9;0;26;6;13;74;54;1021.7;1017.9;-1;20.9;27.2;No;No
1;BadgerysCreek;15.7;32.4;0;31;6;9;73;45;1020.3;1016.1;-1;22.8;31.3;No;No
1;BadgerysCreek;19.7;34.6;5;33;7;19;65;53;1010.3;1011.1;-1;27;29.2;Yes;No
1;BadgerysCreek;16.9;33.4;0;24;4;7;74;55;1019.3;1014.9;-1;23.4;31.3;No;No
1;BadgerysCreek;19.6;40.8;0;46;4;13;73;42;1011.5;1008.4;-1;27.9;33.7;No;Yes
1;BadgerysCreek;12.4;22.9;29.8;43;13;20;97;60;1024.8;1024.2;-1;13.3;20.6;Yes;No
1;BadgerysCreek;13.2;22.7;0.6;43;7;15;84;74;1027.6;1026.2;-1;16.8;19.9;No;No
1;BadgerysCreek;13.8;26.5;0.2;30;7;9;64;51;1025.3;1022;-1;20.8;24.4;No;No
1;BadgerysCreek;14.5;29.5;0.2;28;4;7;73;42;1020.4;1016.9;-1;21;27.3;No;No
1;BadgerysCreek;15.6;35;0;22;2;11;82;33;1017.3;1012.2;-1;21.5;34;No;No
1;BadgerysCreek;16.8;38.9;0;41;4;11;65;21;1012.5;1009.1;-1;25.6;38.4;No;No
1;BadgerysCreek;20.6;38.5;0;46;6;7;64;39;1010.6;1006.6;-1;26.9;37.1;No;Yes
1;BadgerysCreek;21.2;27.3;17.6;17;4;7;100;89;1010.3;1006.6;-1;23.1;25.2;Yes;Yes
1;BadgerysCreek;20.4;27.6;9.6;43;11;19;69;66;1006.8;1008.5;-1;25.8;25.3;Yes;Yes
1;BadgerysCreek;18.7;24.6;2.8;19;7;9;100;71;1013.6;1011.6;-1;19.6;23.6;Yes;No
1;BadgerysCreek;19.4;24.7;0;19;4;7;89;79;1014.7;1013.1;-1;21.6;22.6;No;Yes
1;BadgerysCreek;18.7;29.2;1.4;30;4;17;99;58;1017.7;1016;-1;21.8;28.3;Yes;No
1;BadgerysCreek;18.9;24.3;0;28;0;6;90;83;1016.2;1013.8;-1;21.6;22.7;No;No
1;BadgerysCreek;20.1;31.5;0;102;7;4;85;58;1008;1003.7;-1;22.3;30.1;No;Yes
1;BadgerysCreek;17.9;27.8;16.8;46;6;9;95;80;1003;1001.8;-1;22.9;24.7;Yes;Yes
1;BadgerysCreek;17.4;29.1;33;98;4;17;83;69;1004.8;1001.7;-1;22;28.5;Yes;Yes
1;BadgerysCreek;16.5;28.9;38.4;33;4;20;100;40;1004.2;1003.8;-1;20.5;28.4;Yes;No
2;BadgerysCreek;17.1;26.9;0.2;30;0;11;88;62;1004;1002.2;-1;19.7;23;No;No
2;BadgerysCreek;13.5;28.6;0.8;33;6;9;80;48;1006.4;1003.3;-1;19.8;27.3;No;No
2;BadgerysCreek;15.2;32.3;0;28;0;6;83;45;1003.9;1001;-1;21.1;31.3;No;Yes
2;BadgerysCreek;17.8;24.9;2.8;54;19;28;85;57;1012.5;1013;-1;19.6;24.1;Yes;No
2;BadgerysCreek;16.3;25.8;0;41;9;20;73;55;1018;1017.6;-1;20.1;24.3;No;No
2;BadgerysCreek;16.4;25.9;0;33;15;17;76;64;1018.2;1016.5;-1;20.6;25.2;No;Yes
2;BadgerysCreek;15.9;27.9;2.6;26;7;9;81;63;1018.2;1015.9;-1;21.5;25.6;Yes;No
2;BadgerysCreek;15.4;30.1;0;28;7;7;84;50;1019.2;1017.1;-1;21.3;28.9;No;No
2;BadgerysCreek;17;28.1;0;26;11;13;80;58;1020.9;1018.8;-1;22.6;27;No;No
2;BadgerysCreek;15.3;30.8;0;24;2;6;87;48;1016.5;1012.2;-1;20.6;29.4;No;No
2;BadgerysCreek;16.6;29.9;0;28;2;13;81;52;1015.6;1013.1;-1;22.2;29.5;No;No
2;BadgerysCreek;18.6;31.1;0;30;2;11;83;48;1016.9;1014;-1;23.5;30.2;No;No
2;BadgerysCreek;16.9;32.7;0;24;7;13;85;43;1014.5;1010.2;-1;22.3;31.1;No;No
2;BadgerysCreek;17.8;38.1;0;37;0;7;88;34;1008.5;1004.8;-1;22.4;36.5;No;No
2;BadgerysCreek;20.8;31.7;0;31;6;15;77;55;1011.7;1006.6;-1;23.7;30.3;No;No
2;BadgerysCreek;15.1;28.5;0;35;9;22;56;58;1009.4;1008.1;-1;22.3;26.3;No;No
2;BadgerysCreek;16.7;26.7;0;33;7;6;68;49;1011.5;1007.5;-1;19.6;24.8;No;No
2;BadgerysCreek;13;28.7;0;28;7;7;74;48;1010;1007.8;-1;19.2;27.9;No;No
2;BadgerysCreek;18;33.6;0;28;0;13;84;43;1012.4;1008.9;-1;22.4;32.6;No;No
2;BadgerysCreek;21.7;29.2;0;65;11;17;79;63;1018.2;1017.7;-1;23;27.1;No;Yes
2;BadgerysCreek;18.9;29.6;6.4;28;7;13;90;64;1025.4;1023.8;-1;21.9;28.6;Yes;No
2;BadgerysCreek;17.5;31.4;0;30;2;9;95;51;1025.3;1021.2;-1;21.4;30;No;No
2;BadgerysCreek;16.3;32.7;0;24;4;13;87;33;1021.3;1016.8;-1;22.4;31.7;No;No
2;BadgerysCreek;16.1;36.6;0;28;2;9;92;24;1016.1;1012;-1;21.3;35.2;No;No
2;BadgerysCreek;17.1;39.9;0;31;0;11;84;25;1012.2;1008.3;-1;23.1;39.1;No;No
2;BadgerysCreek;20.3;27.7;0;28;17;13;75;65;1015.6;1015.2;-1;24.2;26.7;No;No
2;BadgerysCreek;19;29.3;0;33;9;20;75;53;1019.4;1018.1;-1;23.6;27.7;No;No
2;BadgerysCreek;16.4;30.3;0;31;4;6;86;43;1018.7;1016.2;-1;21.5;29.5;No;No
2;BadgerysCreek;16.8;28.3;0;30;7;20;82;65;1021.2;1019.8;-1;21.5;27.3;No;No
3;BadgerysCreek;17;30.6;0;26;2;15;100;50;1022;1019.2;-1;21.4;28.9;No;No
3;BadgerysCreek;15.4;33.5;0;30;2;11;94;38;1021.4;1018;-1;19.8;32.4;No;No
3;BadgerysCreek;18.4;34.5;0;31;4;11;87;38;1021.3;1018.3;-1;23;32.7;No;No
3;BadgerysCreek;17.4;31.4;0;30;4;11;87;49;1022;1018.9;-1;23.4;30;No;No
3;BadgerysCreek;15.3;33;0;28;2;11;98;32;1021.7;1018.2;-1;19.8;31.7;No;No
3;BadgerysCreek;15.3;32.3;0;30;6;9;93;49;1023;1019.8;-1;21;31.7;No;No
3;BadgerysCreek;17.2;33;0;28;4;9;94;43;1021.4;1017.8;-1;21.6;31.6;No;No
3;BadgerysCreek;17.8;31.5;0;35;2;22;80;41;1023.5;1021.3;-1;23.9;30.2;No;No
3;BadgerysCreek;19.4;35.5;0;24;4;11;85;46;1021.4;1016.8;-1;23.7;33.6;No;No
3;BadgerysCreek;19.3;31.9;0;26;4;15;87;56;1019.9;1018.3;-1;24.1;31.3;No;No
3;BadgerysCreek;21.4;30.8;0.2;26;4;13;94;64;1019.9;1017.8;-1;23;27.8;No;No
3;BadgerysCreek;18.9;34.1;0;30;4;7;83;38;1019.7;1016.7;-1;23.4;33.5;No;No
3;BadgerysCreek;19;31.3;0;28;2;7;81;44;1020.7;1017;-1;23.4;30.1;No;No
3;BadgerysCreek;19.4;33.1;0;52;0;24;96;59;1016.3;1013.2;-1;21.7;28.6;No;Yes
3;BadgerysCreek;20.2;27.3;5;31;11;13;80;59;1019.9;1018.5;-1;21.1;26.8;Yes;Yes
3;BadgerysCreek;17.8;27.9;1.2;30;11;13;93;52;1020.2;1017.5;-1;19.2;26.7;Yes;Yes
3;BadgerysCreek;17.9;28.2;4.8;30;6;9;94;60;1017;1012.1;-1;20.9;26.9;Yes;No
3;BadgerysCreek;16.2;28.9;0;44;4;19;100;65;1003.3;996.4;-1;18.9;27.6;No;No
3;BadgerysCreek;11.7;24.8;0.8;31;2;6;51;31;1011;1010.5;-1;17.8;23.8;No;No
3;BadgerysCreek;15.3;24.9;0;37;15;13;62;55;1017.6;1016;-1;17;21.9;No;Yes
3;BadgerysCreek;14.8;22.4;1.4;28;13;17;81;67;1018.6;1016.7;-1;16.4;19.7;Yes;Yes
3;BadgerysCreek;13.2;25.5;1.4;43;22;19;68;47;1017.7;1015;-1;18;24.9;Yes;No
3;BadgerysCreek;12.1;28;0;28;9;6;79;37;1018.2;1015.8;-1;17.4;26.9;No;No
3;BadgerysCreek;12.8;30.1;0;28;4;13;94;30;1020.8;1018.1;-1;16.9;29.2;No;No
3;BadgerysCreek;13.9;26.2;0;17;0;6;88;55;1018.9;1016.2;-1;17.8;23.8;No;No
3;BadgerysCreek;14.4;29;0;28;4;7;83;45;1018.7;1014.8;-1;19;28.5;No;No
3;BadgerysCreek;15.1;28.1;0;31;6;19;98;60;1018.2;1016.1;-1;19.9;25.7;No;Yes
3;BadgerysCreek;17.5;26.4;1.4;20;7;11;93;68;1018.7;1015.1;-1;20;25.2;Yes;No
3;BadgerysCreek;18.9;23.6;0;15;4;6;86;98;1017.9;1016.6;-1;20.4;20.3;No;Yes
3;BadgerysCreek;16;27.3;15.2;24;4;4;100;43;1014.9;1012.1;-1;19;24.9;Yes;No
3;BadgerysCreek;11.4;26.7;0.2;26;2;6;74;40;1017.3;1015.6;-1;17.3;25.6;No;No
4;BadgerysCreek;14.5;28.6;0;26;4;11;91;42;1019.1;1014.6;-1;17.4;28;No;No
4;BadgerysCreek;12.8;30.6;0;30;0;9;100;25;1016.8;1014.6;-1;16.4;30;No;No
4;BadgerysCreek;14.8;26.8;0;30;6;20;71;62;1024.9;1021.2;-1;21.6;24.8;No;No
4;BadgerysCreek;17.5;25.5;0.2;26;11;15;87;68;1023.1;1019;-1;19.9;24.6;No;No
4;BadgerysCreek;15.3;31;0;28;0;15;100;43;1020.2;1013.7;-1;18.4;30.7;No;No
4;BadgerysCreek;14.1;36;0;43;4;26;78;27;1016;1010.7;-1;22.8;35.5;No;No
4;BadgerysCreek;18;20.8;0.2;20;11;11;67;58;1023.2;1022.2;-1;19.3;19.8;No;No
4;BadgerysCreek;16.3;22.1;0;15;2;4;75;80;1023.4;1021.4;-1;18.1;19.9;No;No
4;BadgerysCreek;12.8;26.5;0.4;24;9;9;74;50;1022;1018;-1;19.6;25.5;No;No
4;BadgerysCreek;10.9;29.3;0;17;4;7;79;33;1019.6;1014.8;-1;18.7;28.3;No;No
4;BadgerysCreek;10.5;27.7;0;31;2;20;58;40;1017.8;1015.6;-1;19.6;25.6;No;Yes
4;BadgerysCreek;16;23.2;2.6;24;6;9;82;64;1023.3;1021.4;-1;18.6;21.4;Yes;No
4;BadgerysCreek;13;24.6;0.2;24;7;13;75;65;1027.7;1025.8;-1;19.1;21.4;No;No
4;BadgerysCreek;12.4;24.1;0;24;4;15;98;71;1030.2;1027.1;-1;17.1;21.9;No;No
4;BadgerysCreek;13;28.6;0;24;6;9;85;35;1026.3;1020.6;-1;19.3;27.8;No;No
4;BadgerysCreek;11.5;29.5;0;26;0;13;100;41;1021;1017;-1;17.9;28;No;No
4;BadgerysCreek;16.2;23.8;0.2;24;11;11;80;73;1022.5;1020.3;-1;19.2;20.4;No;No
4;BadgerysCreek;13;24.2;0;31;17;15;74;69;1022;1019.3;-1;19.5;20.9;No;Yes
4;BadgerysCreek;14.4;25.9;1.4;24;7;11;88;63;1021.9;1019.5;-1;19.1;23.8;Yes;No
4;BadgerysCreek;12.7;26.9;0.2;24;4;9;100;50;1024.6;1021.2;-1;18.2;25.8;No;No
4;BadgerysCreek;13.8;28.8;0;20;0;9;100;42;1023.1;1018.2;-1;17.6;28.5;No;No
4;BadgerysCreek;11.6;26.4;0.2;41;2;7;78;78;1020.2;1019.4;-1;19.5;18.3;No;Yes
4;BadgerysCreek;13.9;20.7;1.6;37;20;22;67;59;1024.8;1024.7;-1;18.3;19.7;Yes;Yes
4;BadgerysCreek;14;22.8;1.8;28;7;13;87;52;1030.2;1028.9;-1;17.8;21.6;Yes;No
4;BadgerysCreek;9.8;24.5;0.2;20;9;9;85;46;1032.1;1028.8;-1;16.8;23.4;No;No
4;BadgerysCreek;9.1;25.1;0;22;6;9;86;49;1030.9;1026.9;-1;17.1;24.6;No;No
4;BadgerysCreek;8.8;25.7;0.2;30;0;19;100;45;1028;1022.6;-1;15.1;25.4;No;No
4;BadgerysCreek;10.8;27.2;0;15;2;7;100;44;1025.1;1020.9;-1;14.9;26.8;No;No
4;BadgerysCreek;9.8;25;0;13;6;7;100;54;1022.9;1017.9;-1;16.2;24;No;No
4;BadgerysCreek;15.9;25.5;1;17;2;7;100;66;1018.7;1015.5;-1;17.9;24.1;No;No
5;BadgerysCreek;11.9;29.4;0.8;50;9;22;100;35;1013.2;1009.2;-1;17.8;28.8;No;No
5;BadgerysCreek;6.5;23.2;0.2;19;2;7;66;44;1017.1;1012.2;-1;15.8;21.9;No;No
5;BadgerysCreek;4.8;26.2;0;41;2;20;63;25;1012.6;1006.3;-1;16.3;25.7;No;No
5;BadgerysCreek;7.1;25.5;0;26;4;6;66;37;1015.3;1013.7;-1;15.9;25.1;No;No
5;BadgerysCreek;7;24.2;0;19;2;9;69;39;1020.8;1016.5;-1;16;23.6;No;No
5;BadgerysCreek;6.9;26.8;0;19;4;11;69;32;1019.6;1016.7;-1;17.7;25.9;No;No
5;BadgerysCreek;5.8;26.1;0;20;0;9;100;48;1021.4;1017.9;-1;12.7;24.6;No;No
5;BadgerysCreek;12.7;20.1;0;13;0;0;100;82;1018.3;1013.9;-1;16.5;19.7;No;Yes
5;BadgerysCreek;16.4;21.3;6.8;41;6;26;100;86;1008.5;1002.6;-1;17.1;20.9;Yes;No
5;BadgerysCreek;14.1;24.3;0.2;52;9;20;51;46;1006.5;1005;-1;20.9;22.2;No;No
5;BadgerysCreek;5.9;22.8;0;35;4;26;60;36;1015.4;1012.6;-1;14.6;19.3;No;No
5;BadgerysCreek;11.2;24.3;0;52;4;17;50;44;1014.3;1014.4;-1;19.3;22.4;No;No
5;BadgerysCreek;8.9;25.6;0;28;4;15;68;37;1022.1;1019.5;-1;17.2;25;No;No
5;BadgerysCreek;4.3;26.7;0;15;2;7;91;25;1024;1019.5;-1;13;25.9;No;No
5;BadgerysCreek;5.9;24.3;0;20;4;9;83;42;1017.4;1013.5;-1;11.9;23;No;No
5;BadgerysCreek;6.5;24.7;0;28;4;17;73;47;1022;1017;-1;16.9;22.9;No;No
5;BadgerysCreek;8.6;27.8;0;39;4;20;79;26;1017;1014.5;-1;16;26.8;No;No
5;BadgerysCreek;4.8;21.2;0;26;6;9;78;37;1019.1;1015.1;-1;10.9;20;No;No
5;BadgerysCreek;4.9;23.1;0;35;4;22;67;33;1017.9;1013.8;-1;13.3;21.9;No;No
5;BadgerysCreek;5.9;24;0;31;2;13;69;37;1020.8;1018.7;-1;15.5;23.4;No;No
5;BadgerysCreek;8.9;22.5;0;24;4;15;82;58;1027.4;1023.6;-1;14.5;20.7;No;No
5;BadgerysCreek;8.9;24.8;0;19;0;7;100;49;1024.6;1019.8;-1;13.5;24;No;No
5;BadgerysCreek;7.5;27.1;0;48;13;31;75;23;1013.7;1013.5;-1;18.5;22.1;No;No
5;BadgerysCreek;3;22.1;0;44;2;26;72;26;1018.4;1014.1;-1;10.9;20.5;No;No
5;BadgerysCreek;2.9;20.3;0;19;2;6;78;31;1018;1013.2;-1;10.4;19.7;No;No
5;BadgerysCreek;9.3;20.5;0.4;41;6;17;82;52;1006.3;1000.3;-1;12.2;19.4;No;No
5;BadgerysCreek;9.6;18.2;0;63;13;31;40;34;1003.5;1002.5;-1;14.7;16.9;No;No
5;BadgerysCreek;2.5;15.8;0;37;4;4;95;74;1007.4;1006.2;-1;7.9;15.3;No;Yes
5;BadgerysCreek;3.1;19.5;3.4;33;4;13;68;29;1017.2;1016.1;-1;11.8;19.1;Yes;No
5;BadgerysCreek;0.9;19.2;0;19;13;6;70;32;1025.8;1024.1;-1;9;17.7;No;No
5;BadgerysCreek;3.5;18.4;0;20;7;9;82;85;1029.7;1027.4;-1;11.5;15;No;Yes
6;BadgerysCreek;10.4;16.5;1.6;15;7;7;99;71;1029.1;1026.3;-1;12.6;16.1;Yes;No
6;BadgerysCreek;8.4;20.1;0.2;20;6;4;93;52;1027;1024;-1;12.9;19.8;No;No
6;BadgerysCreek;7.9;17.9;0;17;7;7;82;72;1025.8;1021.7;-1;13.5;17.5;No;Yes
6;BadgerysCreek;13.2;18.5;9.8;48;6;26;100;86;1015.7;1009;-1;14.7;18.1;Yes;Yes
6;BadgerysCreek;14.5;18.1;100.2;56;28;2;100;100;1002.5;996.9;-1;17.7;17.1;Yes;Yes
6;BadgerysCreek;13.4;17.7;109.2;57;15;28;59;51;1000.4;998.9;-1;14.6;16.9;Yes;No
6;BadgerysCreek;8;20.2;0;48;7;24;72;48;1003.6;1003.3;-1;13.5;16.9;No;No
6;BadgerysCreek;5.9;20.6;0;31;7;11;78;51;1011.5;1009.7;-1;13.6;17.9;No;No
6;BadgerysCreek;11.8;22.2;0;57;15;28;66;40;1007.1;1006;-1;18.6;21;No;No
6;BadgerysCreek;7.3;21.3;0;26;2;7;76;49;1017.6;1017;-1;14.7;18.8;No;No
6;BadgerysCreek;6.3;19.7;0;41;7;19;64;43;1023;1021;-1;13.6;18.5;No;No
